utc,local,celsius
2018-04-10T06:00:38+00:00,2018-04-10T08:00:38+02:00,23.67
2018-04-10T06:15:38+00:00,2018-04-10T08:15:38+02:00,23.67
2018-04-10T06:30:38+00:00,2018-04-10T08:30:38+02:00,23.67
2018-04-10T06:45:43+00:00,2018-04-10T08:45:43+02:00,23.73
2018-04-10T07:00:44+00:00,2018-04-10T09:00:44+02:00,23.73
2018-04-10T07:15:44+00:00,2018-04-10T09:15:44+02:00,23.73
2018-04-10T07:30:44+00:00,2018-04-10T09:30:44+02:00,23.73
2018-04-10T07:45:44+00:00,2018-04-10T09:45:44+02:00,23.73
2018-04-10T08:00:45+00:00,2018-04-10T10:00:45+02:00,23.73
2018-04-10T08:15:45+00:00,2018-04-10T10:15:45+02:00,23.73
2018-04-10T08:30:45+00:00,2018-04-10T10:30:45+02:00,23.73
2018-04-10T08:45:45+00:00,2018-04-10T10:45:45+02:00,23.73
2018-04-10T09:00:46+00:00,2018-04-10T11:00:46+02:00,23.73
2018-04-10T09:15:46+00:00,2018-04-10T11:15:46+02:00,23.73
2018-04-10T09:30:46+00:00,2018-04-10T11:30:46+02:00,23.67
2018-04-10T09:45:46+00:00,2018-04-10T11:45:46+02:00,23.67
2018-04-10T10:00:47+00:00,2018-04-10T12:00:47+02:00,23.67
2018-04-10T10:15:47+00:00,2018-04-10T12:15:47+02:00,23.67
2018-04-10T10:30:47+00:00,2018-04-10T12:30:47+02:00,23.67
2018-04-10T10:45:47+00:00,2018-04-10T12:45:47+02:00,23.67
2018-04-10T11:00:48+00:00,2018-04-10T13:00:48+02:00,23.67
2018-04-10T11:15:48+00:00,2018-04-10T13:15:48+02:00,23.67
2018-04-10T11:30:48+00:00,2018-04-10T13:30:48+02:00,23.67
2018-04-10T11:45:48+00:00,2018-04-10T13:45:48+02:00,23.67
2018-04-10T12:00:49+00:00,2018-04-10T14:00:49+02:00,23.61
2018-04-10T12:15:49+00:00,2018-04-10T14:15:49+02:00,23.61
2018-04-10T12:30:49+00:00,2018-04-10T14:30:49+02:00,23.61
2018-04-10T12:45:49+00:00,2018-04-10T14:45:49+02:00,23.61
2018-04-10T13:00:50+00:00,2018-04-10T15:00:50+02:00,23.61
2018-04-10T13:15:50+00:00,2018-04-10T15:15:50+02:00,23.61
2018-04-10T13:30:50+00:00,2018-04-10T15:30:50+02:00,23.61
2018-04-10T13:45:50+00:00,2018-04-10T15:45:50+02:00,23.61
2018-04-10T14:00:51+00:00,2018-04-10T16:00:51+02:00,23.61
2018-04-10T14:15:51+00:00,2018-04-10T16:15:51+02:00,23.61
2018-04-10T14:30:51+00:00,2018-04-10T16:30:51+02:00,23.56
2018-04-10T14:45:51+00:00,2018-04-10T16:45:51+02:00,23.56
2018-04-10T15:00:51+00:00,2018-04-10T17:00:51+02:00,23.56
2018-04-10T15:15:51+00:00,2018-04-10T17:15:51+02:00,23.56
2018-04-10T15:30:51+00:00,2018-04-10T17:30:51+02:00,23.56
2018-04-10T15:45:51+00:00,2018-04-10T17:45:51+02:00,23.56
2018-04-10T16:00:52+00:00,2018-04-10T18:00:52+02:00,23.56
2018-04-10T16:15:52+00:00,2018-04-10T18:15:52+02:00,23.56
2018-04-10T16:30:52+00:00,2018-04-10T18:30:52+02:00,23.5
2018-04-10T16:45:52+00:00,2018-04-10T18:45:52+02:00,23.61
2018-04-10T17:00:52+00:00,2018-04-10T19:00:52+02:00,23.61
2018-04-10T17:15:50+00:00,2018-04-10T19:15:50+02:00,23.61
2018-04-10T17:30:50+00:00,2018-04-10T19:30:50+02:00,23.61
2018-04-10T17:45:50+00:00,2018-04-10T19:45:50+02:00,23.56
2018-04-10T18:00:50+00:00,2018-04-10T20:00:50+02:00,23.56
2018-04-10T18:15:50+00:00,2018-04-10T20:15:50+02:00,23.5
2018-04-10T18:30:51+00:00,2018-04-10T20:30:51+02:00,23.5
2018-04-10T18:45:51+00:00,2018-04-10T20:45:51+02:00,23.5
2018-04-10T19:00:51+00:00,2018-04-10T21:00:51+02:00,23.43
2018-04-10T19:15:51+00:00,2018-04-10T21:15:51+02:00,23.43
2018-04-10T19:30:51+00:00,2018-04-10T21:30:51+02:00,23.43
2018-04-10T19:45:51+00:00,2018-04-10T21:45:51+02:00,23.43
2018-04-10T20:00:51+00:00,2018-04-10T22:00:51+02:00,23.37
2018-04-10T20:15:52+00:00,2018-04-10T22:15:52+02:00,23.37
2018-04-10T20:30:52+00:00,2018-04-10T22:30:52+02:00,23.37
2018-04-10T20:45:53+00:00,2018-04-10T22:45:53+02:00,23.37
2018-04-10T21:00:53+00:00,2018-04-10T23:00:53+02:00,23.37
2018-04-10T21:15:53+00:00,2018-04-10T23:15:53+02:00,23.5
2018-04-10T21:30:53+00:00,2018-04-10T23:30:53+02:00,23.56
2018-04-10T21:45:53+00:00,2018-04-10T23:45:53+02:00,23.61
2018-04-10T22:00:53+00:00,2018-04-11T00:00:53+02:00,23.5
2018-04-10T22:15:53+00:00,2018-04-11T00:15:53+02:00,24.46
2018-04-10T22:30:54+00:00,2018-04-11T00:30:54+02:00,24.11
2018-04-10T22:45:55+00:00,2018-04-11T00:45:55+02:00,23.8
2018-04-10T23:00:55+00:00,2018-04-11T01:00:55+02:00,23.56
2018-04-10T23:15:56+00:00,2018-04-11T01:15:56+02:00,23.37
2018-04-10T23:30:56+00:00,2018-04-11T01:30:56+02:00,23.25
2018-04-10T23:45:56+00:00,2018-04-11T01:45:56+02:00,23.12
2018-04-11T00:00:56+00:00,2018-04-11T02:00:56+02:00,23.06
2018-04-11T00:15:56+00:00,2018-04-11T02:15:56+02:00,23.01
2018-04-11T00:30:56+00:00,2018-04-11T02:30:56+02:00,22.94
2018-04-11T00:45:57+00:00,2018-04-11T02:45:57+02:00,22.88
2018-04-11T01:00:57+00:00,2018-04-11T03:00:57+02:00,22.88
2018-04-11T01:15:57+00:00,2018-04-11T03:15:57+02:00,22.82
2018-04-11T01:30:57+00:00,2018-04-11T03:30:57+02:00,22.75
2018-04-11T01:45:57+00:00,2018-04-11T03:45:57+02:00,22.69
2018-04-11T02:00:57+00:00,2018-04-11T04:00:57+02:00,22.69
2018-04-11T02:15:57+00:00,2018-04-11T04:15:57+02:00,22.63
2018-04-11T02:30:58+00:00,2018-04-11T04:30:58+02:00,22.56
2018-04-11T02:45:58+00:00,2018-04-11T04:45:58+02:00,22.51
2018-04-11T03:00:59+00:00,2018-04-11T05:00:59+02:00,22.45
2018-04-11T03:15:59+00:00,2018-04-11T05:15:59+02:00,22.45
2018-04-11T03:30:59+00:00,2018-04-11T05:30:59+02:00,22.39
2018-04-11T03:45:59+00:00,2018-04-11T05:45:59+02:00,22.39
2018-04-11T04:00:59+00:00,2018-04-11T06:00:59+02:00,22.32
2018-04-11T04:15:59+00:00,2018-04-11T06:15:59+02:00,22.26
2018-04-11T04:30:59+00:00,2018-04-11T06:30:59+02:00,22.2
2018-04-11T04:45:59+00:00,2018-04-11T06:45:59+02:00,22.2
2018-04-11T05:00:59+00:00,2018-04-11T07:00:59+02:00,22.2
2018-04-11T05:15:59+00:00,2018-04-11T07:15:59+02:00,22.13
2018-04-11T05:30:59+00:00,2018-04-11T07:30:59+02:00,22.13
2018-04-11T05:45:59+00:00,2018-04-11T07:45:59+02:00,22.07
2018-04-11T06:00:59+00:00,2018-04-11T08:00:59+02:00,21.89
2018-04-11T06:15:59+00:00,2018-04-11T08:15:59+02:00,22.01
2018-04-11T06:30:59+00:00,2018-04-11T08:30:59+02:00,21.96
2018-04-11T06:45:59+00:00,2018-04-11T08:45:59+02:00,21.96
2018-04-11T07:00:59+00:00,2018-04-11T09:00:59+02:00,21.96
2018-04-11T07:15:59+00:00,2018-04-11T09:15:59+02:00,21.96
2018-04-11T07:30:59+00:00,2018-04-11T09:30:59+02:00,21.89
2018-04-11T07:45:59+00:00,2018-04-11T09:45:59+02:00,21.89
2018-04-11T08:01:00+00:00,2018-04-11T10:01:00+02:00,21.96
2018-04-11T08:16:00+00:00,2018-04-11T10:16:00+02:00,21.96
2018-04-11T08:31:00+00:00,2018-04-11T10:31:00+02:00,22.01
2018-04-11T08:46:00+00:00,2018-04-11T10:46:00+02:00,22.01
2018-04-11T09:01:00+00:00,2018-04-11T11:01:00+02:00,22.01
2018-04-11T09:16:01+00:00,2018-04-11T11:16:01+02:00,22.07
2018-04-11T09:31:01+00:00,2018-04-11T11:31:01+02:00,22.07
2018-04-11T09:46:01+00:00,2018-04-11T11:46:01+02:00,22.07
2018-04-11T10:01:01+00:00,2018-04-11T12:01:01+02:00,22.13
2018-04-11T10:16:01+00:00,2018-04-11T12:16:01+02:00,22.13
2018-04-11T10:31:01+00:00,2018-04-11T12:31:01+02:00,22.13
2018-04-11T10:46:02+00:00,2018-04-11T12:46:02+02:00,22.13
2018-04-11T11:01:02+00:00,2018-04-11T13:01:02+02:00,22.2
2018-04-11T11:16:02+00:00,2018-04-11T13:16:02+02:00,22.2
2018-04-11T11:31:02+00:00,2018-04-11T13:31:02+02:00,22.2
2018-04-11T11:46:03+00:00,2018-04-11T13:46:03+02:00,22.2
2018-04-11T12:01:03+00:00,2018-04-11T14:01:03+02:00,22.2
2018-04-11T12:16:03+00:00,2018-04-11T14:16:03+02:00,22.2
2018-04-11T12:31:03+00:00,2018-04-11T14:31:03+02:00,22.2
2018-04-11T12:46:03+00:00,2018-04-11T14:46:03+02:00,22.2
2018-04-11T13:01:03+00:00,2018-04-11T15:01:03+02:00,22.26
2018-04-11T13:16:03+00:00,2018-04-11T15:16:03+02:00,22.26
2018-04-11T13:31:03+00:00,2018-04-11T15:31:03+02:00,22.26
2018-04-11T13:46:03+00:00,2018-04-11T15:46:03+02:00,22.26
2018-04-11T14:01:03+00:00,2018-04-11T16:01:03+02:00,22.26
2018-04-11T14:16:03+00:00,2018-04-11T16:16:03+02:00,22.26
2018-04-11T14:31:03+00:00,2018-04-11T16:31:03+02:00,22.2
2018-04-11T14:46:03+00:00,2018-04-11T16:46:03+02:00,22.26
2018-04-11T15:01:03+00:00,2018-04-11T17:01:03+02:00,22.26
2018-04-11T15:16:04+00:00,2018-04-11T17:16:04+02:00,22.2
2018-04-11T15:31:05+00:00,2018-04-11T17:31:05+02:00,22.2
2018-04-11T15:46:06+00:00,2018-04-11T17:46:06+02:00,22.2
2018-04-11T16:01:06+00:00,2018-04-11T18:01:06+02:00,22.2
2018-04-11T16:16:06+00:00,2018-04-11T18:16:06+02:00,22.13
2018-04-11T16:31:06+00:00,2018-04-11T18:31:06+02:00,22.07
2018-04-11T16:46:06+00:00,2018-04-11T18:46:06+02:00,22.07
2018-04-11T17:01:07+00:00,2018-04-11T19:01:07+02:00,22.01
2018-04-11T17:16:07+00:00,2018-04-11T19:16:07+02:00,21.96
2018-04-11T17:31:07+00:00,2018-04-11T19:31:07+02:00,21.89
2018-04-11T17:46:08+00:00,2018-04-11T19:46:08+02:00,21.83
2018-04-11T18:01:08+00:00,2018-04-11T20:01:08+02:00,21.83
2018-04-11T18:16:08+00:00,2018-04-11T20:16:08+02:00,21.77
2018-04-11T18:31:09+00:00,2018-04-11T20:31:09+02:00,21.7
2018-04-11T18:46:09+00:00,2018-04-11T20:46:09+02:00,21.64
2018-04-11T19:01:10+00:00,2018-04-11T21:01:10+02:00,21.64
2018-04-11T19:16:10+00:00,2018-04-11T21:16:10+02:00,21.64
2018-04-11T19:31:10+00:00,2018-04-11T21:31:10+02:00,21.58
2018-04-11T19:46:11+00:00,2018-04-11T21:46:11+02:00,21.58
2018-04-11T20:01:11+00:00,2018-04-11T22:01:11+02:00,21.51
2018-04-11T20:16:11+00:00,2018-04-11T22:16:11+02:00,21.51
2018-04-11T20:31:11+00:00,2018-04-11T22:31:11+02:00,21.51
2018-04-11T20:46:12+00:00,2018-04-11T22:46:12+02:00,21.51
2018-04-11T21:01:12+00:00,2018-04-11T23:01:12+02:00,21.46
2018-04-11T21:16:12+00:00,2018-04-11T23:16:12+02:00,21.46
2018-04-11T21:31:12+00:00,2018-04-11T23:31:12+02:00,21.4
2018-04-11T21:46:12+00:00,2018-04-11T23:46:12+02:00,21.58
2018-04-11T22:01:12+00:00,2018-04-12T00:01:12+02:00,21.7
2018-04-11T22:16:12+00:00,2018-04-12T00:16:12+02:00,21.83
2018-04-11T22:31:12+00:00,2018-04-12T00:31:12+02:00,21.83
2018-04-11T22:46:12+00:00,2018-04-12T00:46:12+02:00,21.83
2018-04-11T23:01:13+00:00,2018-04-12T01:01:13+02:00,21.83
2018-04-11T23:16:13+00:00,2018-04-12T01:16:13+02:00,21.83
2018-04-11T23:31:14+00:00,2018-04-12T01:31:14+02:00,21.83
2018-04-11T23:46:15+00:00,2018-04-12T01:46:15+02:00,21.83
2018-04-12T00:01:15+00:00,2018-04-12T02:01:15+02:00,21.7
2018-04-12T00:16:15+00:00,2018-04-12T02:16:15+02:00,21.64
2018-04-12T00:31:15+00:00,2018-04-12T02:31:15+02:00,21.58
2018-04-12T00:46:15+00:00,2018-04-12T02:46:15+02:00,21.58
2018-04-12T01:01:16+00:00,2018-04-12T03:01:16+02:00,21.58
2018-04-12T01:16:16+00:00,2018-04-12T03:16:16+02:00,21.51
2018-04-12T01:31:16+00:00,2018-04-12T03:31:16+02:00,21.51
2018-04-12T01:46:16+00:00,2018-04-12T03:46:16+02:00,21.51
2018-04-12T02:01:16+00:00,2018-04-12T04:01:16+02:00,21.46
2018-04-12T02:16:17+00:00,2018-04-12T04:16:17+02:00,21.46
2018-04-12T02:31:18+00:00,2018-04-12T04:31:18+02:00,21.4
2018-04-12T02:46:18+00:00,2018-04-12T04:46:18+02:00,21.4
2018-04-12T03:01:18+00:00,2018-04-12T05:01:18+02:00,21.34
2018-04-12T03:16:18+00:00,2018-04-12T05:16:18+02:00,21.34
2018-04-12T03:31:19+00:00,2018-04-12T05:31:19+02:00,21.34
2018-04-12T03:46:20+00:00,2018-04-12T05:46:20+02:00,21.34
2018-04-12T04:01:20+00:00,2018-04-12T06:01:20+02:00,21.34
2018-04-12T04:16:20+00:00,2018-04-12T06:16:20+02:00,21.34
2018-04-12T04:31:20+00:00,2018-04-12T06:31:20+02:00,21.4
2018-04-12T04:46:20+00:00,2018-04-12T06:46:20+02:00,21.4
2018-04-12T05:01:20+00:00,2018-04-12T07:01:20+02:00,21.4
2018-04-12T05:16:20+00:00,2018-04-12T07:16:20+02:00,21.46
2018-04-12T05:31:20+00:00,2018-04-12T07:31:20+02:00,21.51
2018-04-12T05:46:21+00:00,2018-04-12T07:46:21+02:00,21.51
2018-04-12T06:01:21+00:00,2018-04-12T08:01:21+02:00,21.64
2018-04-12T06:16:21+00:00,2018-04-12T08:16:21+02:00,20.84
2018-04-12T06:31:21+00:00,2018-04-12T08:31:21+02:00,21.46
2018-04-12T06:46:21+00:00,2018-04-12T08:46:21+02:00,21.64
2018-04-12T07:01:22+00:00,2018-04-12T09:01:22+02:00,21.64
2018-04-12T07:16:22+00:00,2018-04-12T09:16:22+02:00,21.7
2018-04-12T07:31:23+00:00,2018-04-12T09:31:23+02:00,21.77
2018-04-12T07:46:23+00:00,2018-04-12T09:46:23+02:00,21.77
2018-04-12T08:01:24+00:00,2018-04-12T10:01:24+02:00,21.83
2018-04-12T08:16:24+00:00,2018-04-12T10:16:24+02:00,21.83
2018-04-12T08:31:25+00:00,2018-04-12T10:31:25+02:00,21.89
2018-04-12T08:46:26+00:00,2018-04-12T10:46:26+02:00,21.96
2018-04-12T09:01:26+00:00,2018-04-12T11:01:26+02:00,21.96
2018-04-12T09:16:26+00:00,2018-04-12T11:16:26+02:00,22.01
2018-04-12T09:31:26+00:00,2018-04-12T11:31:26+02:00,22.07
2018-04-12T09:46:26+00:00,2018-04-12T11:46:26+02:00,22.07
2018-04-12T10:01:26+00:00,2018-04-12T12:01:26+02:00,22.13
2018-04-12T10:16:26+00:00,2018-04-12T12:16:26+02:00,22.2
2018-04-12T10:31:26+00:00,2018-04-12T12:31:26+02:00,22.26
2018-04-12T10:46:26+00:00,2018-04-12T12:46:26+02:00,22.32
2018-04-12T11:01:26+00:00,2018-04-12T13:01:26+02:00,22.32
2018-04-12T11:16:26+00:00,2018-04-12T13:16:26+02:00,22.39
2018-04-12T11:31:26+00:00,2018-04-12T13:31:26+02:00,22.45
2018-04-12T11:46:26+00:00,2018-04-12T13:46:26+02:00,22.45
2018-04-12T12:01:27+00:00,2018-04-12T14:01:27+02:00,22.51
2018-04-12T12:16:27+00:00,2018-04-12T14:16:27+02:00,22.51
2018-04-12T12:31:27+00:00,2018-04-12T14:31:27+02:00,22.56
2018-04-12T12:46:27+00:00,2018-04-12T14:46:27+02:00,22.56
2018-04-12T13:01:28+00:00,2018-04-12T15:01:28+02:00,22.56
2018-04-12T13:16:28+00:00,2018-04-12T15:16:28+02:00,22.63
2018-04-12T13:31:28+00:00,2018-04-12T15:31:28+02:00,22.69
2018-04-12T13:46:28+00:00,2018-04-12T15:46:28+02:00,22.69
2018-04-12T14:01:30+00:00,2018-04-12T16:01:30+02:00,22.69
2018-04-12T14:16:31+00:00,2018-04-12T16:16:31+02:00,22.69
2018-04-12T14:31:31+00:00,2018-04-12T16:31:31+02:00,22.69
2018-04-12T14:46:32+00:00,2018-04-12T16:46:32+02:00,22.69
2018-04-12T15:01:32+00:00,2018-04-12T17:01:32+02:00,22.69
2018-04-12T15:16:32+00:00,2018-04-12T17:16:32+02:00,22.75
2018-04-12T15:31:32+00:00,2018-04-12T17:31:32+02:00,22.75
2018-04-12T15:46:33+00:00,2018-04-12T17:46:33+02:00,22.69
2018-04-12T16:01:33+00:00,2018-04-12T18:01:33+02:00,22.69
2018-04-12T16:16:33+00:00,2018-04-12T18:16:33+02:00,22.69
2018-04-12T16:31:33+00:00,2018-04-12T18:31:33+02:00,22.69
2018-04-12T16:46:33+00:00,2018-04-12T18:46:33+02:00,22.69
2018-04-12T17:01:33+00:00,2018-04-12T19:01:33+02:00,22.69
2018-04-12T17:16:33+00:00,2018-04-12T19:16:33+02:00,22.63
2018-04-12T17:31:33+00:00,2018-04-12T19:31:33+02:00,22.63
2018-04-12T17:46:33+00:00,2018-04-12T19:46:33+02:00,22.56
2018-04-12T18:01:33+00:00,2018-04-12T20:01:33+02:00,22.56
2018-04-12T18:16:33+00:00,2018-04-12T20:16:33+02:00,22.56
2018-04-12T18:31:33+00:00,2018-04-12T20:31:33+02:00,22.51
2018-04-12T18:46:33+00:00,2018-04-12T20:46:33+02:00,22.51
2018-04-12T19:01:33+00:00,2018-04-12T21:01:33+02:00,22.51
2018-04-12T19:16:34+00:00,2018-04-12T21:16:34+02:00,22.51
2018-04-12T19:31:34+00:00,2018-04-12T21:31:34+02:00,22.45
2018-04-12T19:46:34+00:00,2018-04-12T21:46:34+02:00,22.45
2018-04-12T20:01:34+00:00,2018-04-12T22:01:34+02:00,22.45
2018-04-12T20:16:34+00:00,2018-04-12T22:16:34+02:00,23.37
2018-04-12T20:31:34+00:00,2018-04-12T22:31:34+02:00,23.25
2018-04-12T20:46:35+00:00,2018-04-12T22:46:35+02:00,23.01
2018-04-12T21:01:35+00:00,2018-04-12T23:01:35+02:00,22.88
2018-04-12T21:16:35+00:00,2018-04-12T23:16:35+02:00,22.82
2018-04-12T21:31:35+00:00,2018-04-12T23:31:35+02:00,22.69
2018-04-12T21:46:35+00:00,2018-04-12T23:46:35+02:00,22.63
2018-04-12T22:01:35+00:00,2018-04-13T00:01:35+02:00,22.56
2018-04-12T22:16:35+00:00,2018-04-13T00:16:35+02:00,22.56
2018-04-12T22:31:35+00:00,2018-04-13T00:31:35+02:00,22.56
2018-04-12T22:46:35+00:00,2018-04-13T00:46:35+02:00,22.51
2018-04-12T23:01:35+00:00,2018-04-13T01:01:35+02:00,22.45
2018-04-12T23:16:35+00:00,2018-04-13T01:16:35+02:00,22.39
2018-04-12T23:31:35+00:00,2018-04-13T01:31:35+02:00,22.39
2018-04-12T23:46:35+00:00,2018-04-13T01:46:35+02:00,22.32
2018-04-13T00:01:35+00:00,2018-04-13T02:01:35+02:00,22.32
2018-04-13T00:16:35+00:00,2018-04-13T02:16:35+02:00,22.32
2018-04-13T00:31:36+00:00,2018-04-13T02:31:36+02:00,22.32
2018-04-13T00:46:37+00:00,2018-04-13T02:46:37+02:00,22.32
2018-04-13T01:01:37+00:00,2018-04-13T03:01:37+02:00,22.26
2018-04-13T01:16:38+00:00,2018-04-13T03:16:38+02:00,22.26
2018-04-13T01:31:39+00:00,2018-04-13T03:31:39+02:00,22.26
2018-04-13T01:46:39+00:00,2018-04-13T03:46:39+02:00,22.2
2018-04-13T02:01:39+00:00,2018-04-13T04:01:39+02:00,22.2
2018-04-13T02:16:39+00:00,2018-04-13T04:16:39+02:00,22.2
2018-04-13T02:31:39+00:00,2018-04-13T04:31:39+02:00,22.13
2018-04-13T02:46:39+00:00,2018-04-13T04:46:39+02:00,22.13
2018-04-13T03:01:39+00:00,2018-04-13T05:01:39+02:00,22.13
2018-04-13T03:16:39+00:00,2018-04-13T05:16:39+02:00,22.13
2018-04-13T03:31:40+00:00,2018-04-13T05:31:40+02:00,22.07
2018-04-13T03:46:41+00:00,2018-04-13T05:46:41+02:00,22.07
2018-04-13T04:01:41+00:00,2018-04-13T06:01:41+02:00,22.07
2018-04-13T04:16:41+00:00,2018-04-13T06:16:41+02:00,22.07
2018-04-13T04:31:41+00:00,2018-04-13T06:31:41+02:00,22.07
2018-04-13T04:46:41+00:00,2018-04-13T06:46:41+02:00,22.07
2018-04-13T05:01:42+00:00,2018-04-13T07:01:42+02:00,22.07
2018-04-13T05:16:43+00:00,2018-04-13T07:16:43+02:00,22.07
2018-04-13T05:31:44+00:00,2018-04-13T07:31:44+02:00,22.07
2018-04-13T05:46:45+00:00,2018-04-13T07:46:45+02:00,22.32
2018-04-13T06:01:45+00:00,2018-04-13T08:01:45+02:00,22.82
2018-04-13T06:16:45+00:00,2018-04-13T08:16:45+02:00,22.63
2018-04-13T06:31:45+00:00,2018-04-13T08:31:45+02:00,22.56
2018-04-13T06:46:45+00:00,2018-04-13T08:46:45+02:00,22.2
2018-04-13T07:01:46+00:00,2018-04-13T09:01:46+02:00,21.08
2018-04-13T07:16:46+00:00,2018-04-13T09:16:46+02:00,20.71
2018-04-13T07:31:47+00:00,2018-04-13T09:31:47+02:00,20.9
2018-04-13T07:46:47+00:00,2018-04-13T09:46:47+02:00,21.21
2018-04-13T08:01:47+00:00,2018-04-13T10:01:47+02:00,21.51
2018-04-13T08:16:47+00:00,2018-04-13T10:16:47+02:00,21.77
2018-04-13T08:31:47+00:00,2018-04-13T10:31:47+02:00,22.01
2018-04-13T08:46:47+00:00,2018-04-13T10:46:47+02:00,22.26
2018-04-13T09:01:48+00:00,2018-04-13T11:01:48+02:00,22.32
2018-04-13T09:16:48+00:00,2018-04-13T11:16:48+02:00,21.46
2018-04-13T09:31:50+00:00,2018-04-13T11:31:50+02:00,20.64
2018-04-13T09:46:50+00:00,2018-04-13T11:46:50+02:00,20.45
2018-04-13T10:01:51+00:00,2018-04-13T12:01:51+02:00,20.45
2018-04-13T10:16:51+00:00,2018-04-13T12:16:51+02:00,20.33
2018-04-13T10:31:51+00:00,2018-04-13T12:31:51+02:00,20.07
2018-04-13T10:46:52+00:00,2018-04-13T12:46:52+02:00,19.76
2018-04-13T11:01:52+00:00,2018-04-13T13:01:52+02:00,20.07
2018-04-13T11:16:52+00:00,2018-04-13T13:16:52+02:00,20.51
2018-04-13T11:31:52+00:00,2018-04-13T13:31:52+02:00,21.02
2018-04-13T11:46:52+00:00,2018-04-13T13:46:52+02:00,21.4
2018-04-13T12:01:53+00:00,2018-04-13T14:01:53+02:00,21.83
2018-04-13T12:16:54+00:00,2018-04-13T14:16:54+02:00,22.13
2018-04-13T12:31:54+00:00,2018-04-13T14:31:54+02:00,22.45
2018-04-13T12:46:55+00:00,2018-04-13T14:46:55+02:00,22.69
2018-04-13T12:47:28+00:00,2018-04-13T14:47:28+02:00,22.69
2018-04-13T13:01:55+00:00,2018-04-13T15:01:55+02:00,22.88
2018-04-13T13:16:56+00:00,2018-04-13T15:16:56+02:00,23.01
2018-04-13T13:31:57+00:00,2018-04-13T15:31:57+02:00,23.18
2018-04-13T13:46:58+00:00,2018-04-13T15:46:58+02:00,23.31
2018-04-13T14:01:58+00:00,2018-04-13T16:01:58+02:00,23.5
2018-04-13T14:16:58+00:00,2018-04-13T16:16:58+02:00,23.67
2018-04-13T14:31:58+00:00,2018-04-13T16:31:58+02:00,23.8
2018-04-13T14:46:58+00:00,2018-04-13T16:46:58+02:00,23.92
2018-04-13T15:01:58+00:00,2018-04-13T17:01:58+02:00,24.04
2018-04-13T15:16:58+00:00,2018-04-13T17:16:58+02:00,24.16
2018-04-13T15:31:58+00:00,2018-04-13T17:31:58+02:00,23.25
2018-04-13T15:46:58+00:00,2018-04-13T17:46:58+02:00,22.01
2018-04-13T16:01:58+00:00,2018-04-13T18:01:58+02:00,21.7
2018-04-13T16:16:58+00:00,2018-04-13T18:16:58+02:00,21.77
2018-04-13T16:31:58+00:00,2018-04-13T18:31:58+02:00,21.96
2018-04-13T16:46:58+00:00,2018-04-13T18:46:58+02:00,21.77
2018-04-13T17:01:58+00:00,2018-04-13T19:01:58+02:00,20.45
2018-04-13T17:16:58+00:00,2018-04-13T19:16:58+02:00,19.44
2018-04-13T17:31:59+00:00,2018-04-13T19:31:59+02:00,18.68
2018-04-13T17:46:59+00:00,2018-04-13T19:46:59+02:00,18.8
2018-04-13T18:02:00+00:00,2018-04-13T20:02:00+02:00,19.32
2018-04-13T18:17:00+00:00,2018-04-13T20:17:00+02:00,19.94
2018-04-13T18:32:00+00:00,2018-04-13T20:32:00+02:00,20.51
2018-04-13T18:47:00+00:00,2018-04-13T20:47:00+02:00,21.02
2018-04-13T19:02:00+00:00,2018-04-13T21:02:00+02:00,21.4
2018-04-13T19:17:00+00:00,2018-04-13T21:17:00+02:00,20.9
2018-04-13T19:32:00+00:00,2018-04-13T21:32:00+02:00,20.84
2018-04-13T20:00:56+00:00,2018-04-13T22:00:56+02:00,19.7
2018-04-13T20:02:05+00:00,2018-04-13T22:02:05+02:00,20.84
2018-04-13T20:17:05+00:00,2018-04-13T22:17:05+02:00,19.7
2018-04-13T20:32:05+00:00,2018-04-13T22:32:05+02:00,19.83
2018-04-13T20:47:05+00:00,2018-04-13T22:47:05+02:00,19.94
2018-04-13T21:02:05+00:00,2018-04-13T23:02:05+02:00,20.07
2018-04-13T21:17:05+00:00,2018-04-13T23:17:05+02:00,20.07
2018-04-13T21:32:06+00:00,2018-04-13T23:32:06+02:00,20.07
2018-04-13T21:47:06+00:00,2018-04-13T23:47:06+02:00,20.07
2018-04-13T22:02:06+00:00,2018-04-14T00:02:06+02:00,20.07
2018-04-13T22:17:06+00:00,2018-04-14T00:17:06+02:00,20.07
2018-04-13T22:32:06+00:00,2018-04-14T00:32:06+02:00,20.07
2018-04-13T22:47:06+00:00,2018-04-14T00:47:06+02:00,20.01
2018-04-13T23:02:06+00:00,2018-04-14T01:02:06+02:00,19.94
2018-04-13T23:17:06+00:00,2018-04-14T01:17:06+02:00,19.88
2018-04-13T23:32:06+00:00,2018-04-14T01:32:06+02:00,19.83
2018-04-13T23:47:06+00:00,2018-04-14T01:47:06+02:00,19.83
2018-04-14T00:02:06+00:00,2018-04-14T02:02:06+02:00,19.76
2018-04-14T00:17:06+00:00,2018-04-14T02:17:06+02:00,19.7
2018-04-14T00:32:06+00:00,2018-04-14T02:32:06+02:00,19.7
2018-04-14T00:47:06+00:00,2018-04-14T02:47:06+02:00,19.63
2018-04-14T01:02:07+00:00,2018-04-14T03:02:07+02:00,19.57
2018-04-14T01:17:07+00:00,2018-04-14T03:17:07+02:00,19.57
2018-04-14T01:32:07+00:00,2018-04-14T03:32:07+02:00,19.5
